East,North,Lat,Lon,GW
593839.22,3905991.24,35.29528704,25.03369269,5
634344.32,3905996.64,35.29070921,25.47906164,6
656846,3906000,35.28746127,25.72642714,18.42
632992.007,3906006.583,35.29097974,25.46419581,6
632240,3906008,35.29109233,25.45592834,7
634535,3906010,35.29080398,25.48116017,5
633189.25,3906010.52,35.29098896,25.46636496,7
633266.652,3906013.401,35.29100461,25.4672164,5.5
629275,3906014,35.29153445,25.42333116,8.5
632161,3906018,35.29119292,25.45506141,13
633416,3906021,35.29105317,25.46885959,4
656896,3906025,35.28767874,25.72698154,18.12
635928.21,3906025.013,35.29075075,25.4964796,22
595450.07,3906031.49,35.29549722,25.05141108,4
593878.28,3906040.53,35.29572774,25.03412786,10
633284.06,3906049.53,35.29132795,25.46741367,7.5
633333.4,3906050.71,35.29133201,25.46795631,6
609841,3906053,35.29421196,25.20965824,129
635173.662,3906053.591,35.29111071,25.48818883,5
632877,3906055.5,35.29143598,25.46293934,3
603046,3906061,35.2950083,25.13494193,110
588741.6,3906066,35.29642715,24.97764398,4
632826,3906068,35.29155544,25.46238066,7
656899,3906072,35.28810188,25.72702352,21.82
656849,3906073,35.28811874,25.72647409,19.54
634665.328,3906073.763,35.29136118,25.48260349,6
633299,3906082,35.29161864,25.4675832,5
633739,3906082,35.29155985,25.47242065,6.5
611762.24,3906082.62,35.29426584,25.23078761,5
633364,3906085,35.29163701,25.46829831,4
634815.02,3906087.98,35.29146914,25.48425156,5
603104,3906091,35.29527277,25.13558349,7
629536.195,3906093.11,35.29221373,25.42621536,10
583163,3906098,35.29719599,24.9162993,20.6
634668.833,3906100.155,35.2915986,25.48264636,2
633837,3906101,35.29171799,25.47350118,5
634513.17,3906102.96,35.29164485,25.48093544,3
595471.03,3906105.58,35.29616317,25.05165021,1
634611.76,3906111.65,35.29170991,25.48202078,1
598449,3906114,35.2959499,25.08439851,40
632458,3906115,35.29202795,25.45834238,5
605111,3906119,35.29531597,25.15765627,11
656475,3906121,35.28860998,25.72237211,35.4
633258.297,3906122.735,35.29199126,25.46714233,8
619225,3906125,35.293785,25.31284994,133
595454.1,3906131.73,35.29640054,25.05146709,3
632456,3906132,35.29218146,25.45832314,5
634026.216,3906140.677,35.29205027,25.47558795,5
583080,3906143,35.29760861,24.9153911,22.2
605767,3906152,35.2955442,25.16487395,5
636861,3906152,35.29176806,25.50675584,28
634442.52,3906155.21,35.29212534,25.48016728,5
605752.654,3906156.739,35.29558845,25.16471681,3
598491.499,3906175.07,35.29649628,25.0848732,40
633764.53,3906189.55,35.29252588,25.47271889,2
632545,3906194,35.29272853,25.45931166,4.7
633492.35,3906195.89,35.29261944,25.46972749,0.5
634221,3906198,35.29254083,25.47773885,8
634320.11,3906203.74,35.29257926,25.47882943,4
633550.94,3906204.756,35.29269152,25.4703731,4
636230,3906205,35.29233203,25.49982739,6.5
634466,3906208,35.29259803,25.48043409,0.2
595470.17,3906209.18,35.29709725,25.05165284,5
634005,3906211,35.29268701,25.4753662,4
595451.17,3906213.6,35.29713892,25.05144441,3
619762,3906217,35.2945501,25.31876783,151
616421.72,3906219.64,35.29496881,25.28204043,30
598523.42,3906220.54,35.29690306,25.08522969,3
634470.065,3906226.23,35.29276181,25.48048177,0.3
598870,3906229,35.29694507,25.0890419,35
634016.54,3906229.63,35.29285339,25.47549613,7
634087,3906230,35.29284727,25.47627085,4
634128,3906232,35.2928598,25.47672194,5
600958.54,3906243.02,35.29686248,25.11201028,2
605773.743,3906245.64,35.29638767,25.16496019,8
634409.515,3906247.42,35.29296096,25.47981954,2.5
600681,3906251,35.29696245,25.1089593,20
597341,3906255,35.2973297,25.07223119,21
634431.607,3906255.887,35.29303431,25.48006382,3
634146,3906260,35.29310977,25.47692443,6
634982.762,3906261.419,35.29300987,25.48612431,1
625111,3906263,35.29430915,25.37758783,52
634059,3906265,35.29316652,25.47596873,4
634051,3906271,35.29322168,25.47588176,5
605718.71,3906273.02,35.29664033,25.16435857,32
613334,3906277,35.29584104,25.24809696,217
656731,3906287,35.29006601,25.72521792,38.7
633858,3906292,35.29343685,25.47376327,4
623155,3906306,35.29493983,25.35608792,198
619655.94,3906307.48,35.29537845,25.31761488,65
657132,3906320,35.29030047,25.72963228,17.8
633596,3906328,35.29379642,25.4708886,5
595484,3906328.2,35.29816895,25.05181881,3
628725.1,3906336.5,35.29451253,25.417336,42
595503,3906340,35.29827352,25.05202912,53
655435,3906345,35.29079116,25.71098241,184.7
618723,3906351,35.29588209,25.30736309,129
597792.47,3906356.96,35.29820479,25.07720803,150
633908.49,3906357.22,35.29401797,25.47432904,6
633532,3906376,35.29423765,25.47019278,3
595473.7,3906376.21,35.29860277,25.05171114,7
638489,3906380,35.29359889,25.52469258,44
638834,3906391,35.29365016,25.52848744,60
628784.7,3906401,35.29508626,25.41800144,37.5
624204,3906402,35.29567533,25.3676364,210
601018.79,3906402.1,35.29829054,25.11269244,5
534684,3906420,35.30296346,24.38313797,3
635808,3906422,35.29434549,25.49522383,16
638227,3906428,35.29406783,25.5218202,33
623700,3906441,35.29608943,25.36210068,150
639297,3906442,35.29404542,25.53358641,45
636124,3906464,35.29468107,25.49870505,13
601010,3906470,35.29890356,25.11260416,3
585465,3906471,35.30036442,24.94165364,1
595512.32,3906473.98,35.29948051,25.05214725,3
597325.09,3906482.93,35.29938613,25.07208333,3.5
601472,3906491,35.29904604,25.11768725,35
605815.226,3906493.489,35.29861765,25.16544838,3
599024,3906494,35.29931887,25.09076743,7
599024,3906494,35.29931887,25.09076743,5
600829.76,3906507.127,35.29925649,25.11062668,2
640763,3906511,35.2944619,25.5497157,242.6
639057,3906513,35.29471882,25.53095985,38
595549.23,3906518.13,35.29987501,25.0525583,3
639316,3906519,35.29473682,25.5338084,5
601071,3906520,35.29934815,25.11328114,15
620008,3906524,35.29728805,25.32151766,143
595569.43,3906533.68,35.30001327,25.05278226,1
597228.46,3906541.3,35.29992177,25.07102763,4
586048,3906542,35.30095445,24.94807266,9
605803,3906553,35.29915545,25.16532163,7
603760,3906557,35.2994059,25.14285602,46
603000.63,3906563.24,35.29954078,25.13450623,37
595532,3906578,35.30041642,25.05237581,52
638897,3906586,35.29539908,25.52921314,42.34
584692,3906601,35.30160236,24.93316599,5
605840,3906608,35.29964736,25.16573562,45
603884,3906618,35.29994293,25.14422735,40
605812,3906619,35.29974949,25.16542913,4
597241.45,3906621.36,35.30064228,25.07117999,3
619005,3906622,35.29829149,25.31050322,4
605795,3906627,35.29982341,25.16524322,3
584659.71,3906630.32,35.30186944,24.93281391,2
597225,3906651.95,35.30091966,25.07100272,5
605777,3906658,35.30010479,25.16504929,15
536237,3906679,35.30524348,24.40023109,2
595508.34,3906681.92,35.30135557,25.05212775,4
618991,3906683,35.29884305,25.31035814,4
603991.66,3906684.51,35.30053132,25.14541971,40
595558,3906685,35.30137858,25.05267423,16
605615.45,3906691.46,35.30042353,25.16327709,45
600796,3906696,35.30096264,25.11027869,15
639407,3906697,35.29632858,25.53483918,43.5
605828,3906706,35.30053211,25.16561633,50
623155,3906730,35.29876195,25.35615169,130
600752,3906732,35.30129163,25.10979925,7
605828,3906733,35.30077552,25.16561982,4
586351.2,3906749.2,35.30279632,24.95142899,159
618861.575,3906749.667,35.29945944,25.30894467,6
638369,3906750,35.29695061,25.52343578,32
601204.81,3906756.87,35.30147004,25.11478191,8
620003,3906764,35.29945214,25.32149786,137
620553,3906764.8,35.29939312,25.32754574,194.5
604631,3906809,35.30158682,25.15246633,25
586172,3906818,35.30343209,24.94946543,4
586160,3906819,35.30344214,24.94933356,4
605759,3906822,35.30158517,25.16487254,2
600675,3906841,35.30228206,25.10896588,18
623266,3906841,35.29974886,25.35738892,180
595893,3906842,35.30276188,25.05637672,60
602283,3906842,35.30212763,25.12664946,11
597083.44,3906873.78,35.30293332,25.06947228,6
605823,3906889,35.3021824,25.165585,6
640565,3906905,35.29804116,25.54760647,116.65
605755,3906915,35.302424,25.16484057,3
578111.51,3906951.05,35.30529515,24.86082804,1
600830,3906952,35.30326711,25.11068413,11
640272,3906962,35.29859613,25.54439479,82.8
622906,3906969,35.30094708,25.35344963,184
595562.05,3906976.43,35.30400556,25.0527528,10
605766,3906977,35.30298177,25.16496955,4
623650,3906985,35.30099947,25.36163307,208.1
536230,3907002,35.30815614,24.40016843,1.5
619768,3907007,35.30167089,25.31894935,127
606029.1,3907009.5,35.30324685,25.16786709,9
599432.36,3907026.29,35.30407705,25.09532278,4
609661.267,3907032.97,35.3030661,25.20781322,137
620768.39,3907035,35.30180282,25.32995401,190
599432,3907043,35.30422773,25.09532085,3
605464,3907045,35.30362674,25.16165718,44
622624,3907052,35.30172994,25.35036118,184
618206.2,3907057.6,35.30231313,25.3017826,140
604739,3907062,35.30385633,25.15368638,28
599445.85,3907081.86,35.30457669,25.09547789,5
624214,3907085,35.30183092,25.36784997,155
624005,3907089,35.30189295,25.36555239,129
457674.35,3907091.58,35.30873601,23.53605,2
601466,3907113,35.30465413,25.11769839,26
600768.242,3907117.87,35.30476871,25.11002538,9
597105,3907150,35.30542146,25.06974216,17.1
595398.84,3907171.27,35.30577774,25.05098059,2
593704,3907178,35.30599897,25.03234162,65
599463,3907198,35.30562202,25.09568062,3
640542,3907205,35.3007485,25.54740508,119
554961.662,3907205.346,35.30913233,24.60622267,2
611167.44,3907232.95,35.30470234,25.22440359,4
609432.561,3907235.732,35.30491908,25.20532526,51
595320.87,3907235.77,35.30636669,25.0501306,2
602825,3907238,35.30564197,25.13265964,30
629145,3907242,35.30262068,25.42209554,15
595376.45,3907242.71,35.30642395,25.05074268,5
597191,3907243,35.30625152,25.07069902,72
595376.98,3907249.73,35.30648718,25.05074933,4
594241.75,3907258.95,35.30667814,25.0382651,3
628971,3907265,35.30285049,25.42018587,30
591877,3907270,35.30699826,25.01225854,191.4
555498,3907276,35.30973966,24.61212696,7
623044,3907281,35.30374259,25.35501397,128
624309,3907287,35.30364,25.36892527,168.2
595340,3907291,35.30686278,25.05034743,8
594245.65,3907299.57,35.30704398,25.03831268,3
623018,3907305,35.30396214,25.35473167,128
627063.07,3907319.5,35.30358634,25.39921467,66
599601,3907328,35.30678025,25.09721412,3
623112,3907330,35.30417591,25.3557691,123
577396,3907356,35.30900192,24.85299686,3
599388,3907365,35.30713504,25.09487607,15
613056.85,3907365.07,35.30568122,25.24519974,2
624024,3907367,35.30439659,25.36580343,160
595397.49,3907369.68,35.30756663,25.05098888,2
604430,3907377,35.30672846,25.15032842,15
605594,3907390,35.30672321,25.16313133,1.5
626954,3907395,35.30428079,25.39802703,6
595356.95,3907405.92,35.30789722,25.05054724,2
638755,3907415,35.30289122,25.52779239,4.8
595358.45,3907431.51,35.30812778,25.05056672,3
599353.4,3907464.8,35.30803822,25.09450766,65
595202.73,3907468.07,35.30847225,25.04885833,20
622616,3907469,35.30548995,25.35033567,3
629040,3907469,35.30468047,25.42097675,7
594311.62,3907474.4,35.30861393,25.03905838,1
595409,3907483,35.30858715,25.05112868,27
601192.42,3907488.45,35.30806667,25.11473612,10
595412,3907499,35.30873111,25.05116355,30
601129.91,3907503.66,35.30821013,25.11405052,6
611818.86,3907513.99,35.30716313,25.2316057,0.5
623731,3907521,35.30582116,25.36260476,145
628509.53,3907523,35.30523565,25.41515206,8
582885.85,3907537.18,35.31019442,24.91339724,15
628695.31,3907548.53,35.30544185,25.41719896,3.8
628805.96,3907583,35.30573831,25.41842113,3
595365.86,3907583.61,35.30949832,25.05066595,2.5
602792,3907639.8,35.30926768,25.1323472,183
597046.04,3907647.98,35.30991667,25.0691528,1.5
585692.3,3907653.8,35.31100874,24.94427728,65
595233.17,3907655.31,35.3101574,25.04921492,5
594625.09,3907662.25,35.31027781,25.04252775,4
639665,3907668,35.30504485,25.53784137,43.76
595437,3907671,35.31027938,25.05145857,2
656622,3907672,35.30256593,25.72428453,33.24
600088,3907674,35.30985082,25.1026124,15
640864,3907674,35.30493054,25.55102617,152
596628.4,3907690.4,35.31033963,25.06456444,65
605398,3907697,35.30951156,25.16101535,75
533218,3907719,35.31472625,24.36706614,1.5
640542,3907722,35.30540856,25.54749382,151
594838.28,3907731.97,35.31088613,25.04488061,7
626014.99,3907736.49,35.30747802,25.38775396,9
625994.89,3907736.93,35.30748453,25.387533,5
625986.02,3907740.24,35.30751548,25.38743597,5
601018.48,3907747.47,35.31041942,25.11285511,24
595019.79,3907749,35.31102239,25.04687894,1.5
622351.71,3907755.82,35.3081079,25.34747224,105
597392.5,3907761.5,35.31090635,25.07297682,5
598775.272,3907775.869,35.31089998,25.08818693,88.5
604210,3907779,35.31037554,25.14796014,25
626274.37,3907783.62,35.3078701,25.39061357,4
624479,3907794,35.30818911,25.37087174,1.5
601021,3907799,35.31088372,25.11288919,5
595534.7,3907832.5,35.31172602,25.05255198,11
626870,3907845,35.30834789,25.39717309,6
594873.15,3907851.78,35.31196295,25.04527802,2
627199.93,3907870.71,35.30853767,25.40080526,30
626810,3907878,35.30865298,25.39651839,5
600579.222,3907892.67,35.3117728,25.10804187,9
580008,3907893,35.31363739,24.88177856,48
642207,3907904,35.30681335,25.56583313,63.5
597882,3907911,35.31220625,25.07837847,77
596690.88,3907911.6,35.31232778,25.06527777,10
595454.62,3907912.88,35.31245834,25.05168059,3
626895.41,3907929.87,35.3091097,25.39746567,4
596782.64,3907965.49,35.31280473,25.06629339,2.5
641064,3907967,35.30754331,25.55327577,109.8
595584,3907971,35.31296994,25.05311041,1
599491,3907973.43,35.31260996,25.09608285,4
599491,3907973.43,35.31260996,25.09608285,4
626908,3907979,35.30955097,25.39761174,6
595383,3907993,35.31318751,25.0509022,80
577452,3908003,35.31483089,24.85367409,55.9
604020,3908003,35.31241475,25.14589897,5
604020,3908003,35.31241475,25.14589897,5
601285,3908013,35.31278623,25.11581925,11
595046.66,3908016.4,35.31343056,25.04720555,2
603611.92,3908017.11,35.31258441,25.14141251,80
598432.75,3908018.1,35.31311762,25.08444887,5
622527,3908026,35.31052192,25.34944036,285
598600,3908027,35.31318134,25.08628948,40
595729.21,3908028.86,35.31347765,25.05471432,5
613446,3908049,35.31180257,25.24957409,150
607053,3908050,35.31251774,25.17926313,153.75
613300,3908066,35.3119724,25.24797074,185
626050.7,3908066.3,35.31044652,25.38819745,12
599665.7,3908085.7,35.31360467,25.098018,2
585262.41,3908090.57,35.31498337,24.93959447,1
642604,3908106,35.30857748,25.57023364,29.9
603961,3908114,35.31342158,25.14526417,2
624858,3908130,35.31117061,25.37509083,25
595318,3908141,35.314528,25.05020452,2
595244.57,3908144.51,35.31456666,25.04939727,4
608659,3908155,35.31329076,25.19694032,16
600772.68,3908157.85,35.31414395,25.11020229,4
593685.28,3908159.11,35.31484591,25.0322481,53.8
642051,3908163,35.30917007,25.56416273,38
595754,3908195,35.31497309,25.05500644,5
595337,3908200,35.3150581,25.05042038,4
542304,3908206,35.31877266,24.46704326,48
595422.1,3908222.84,35.31525588,25.05135907,3
598121.24,3908223.49,35.31499996,25.08104728,50
603816.84,3908228.657,35.31447024,25.14369316,3.5
535065.6,3908229.16,35.31926282,24.387413,2.5
592624,3908235,35.31562919,25.02058345,141
541087,3908242,35.31914823,24.45365666,25
605516,3908251,35.31449345,25.16238456,6
597404.42,3908254.83,35.31535273,25.07316667,10
641946,3908257,35.31003228,25.56302444,32
599407,3908259,35.31519283,25.09519367,170
571623,3908263,35.31761072,24.78957862,284.9
595662.67,3908264.41,35.31560761,25.05401001,2
626926.605,3908281.18,35.31227254,25.39786321,3
595509.53,3908283.85,35.31579754,25.05232786,1
600598.68,3908297.72,35.31542247,25.10830569,5
594741.18,3908298.93,35.31600675,25.04387832,5
616544,3908301,35.31371737,25.28368131,72.5
609129,3908330,35.3148171,25.20213289,17
608823,3908341,35.31494968,25.19876879,12.21
623552,3908357,35.31337936,25.36076257,50
611116.91,3908360,35.3148682,25.22400096,70
595754,3908367,35.31652374,25.05502658,2
595591.36,3908369.32,35.31656025,25.05323791,2
626283.82,3908372.99,35.31318165,25.39080844,5
600626.34,3908383.47,35.31619274,25.10862048,6
642033,3908395,35.31126378,25.56400506,23.9
641540.4,3908397,35.31135176,25.55858858,54
595225.76,3908402.12,35.31689092,25.04922037,10
595698.57,3908416.65,35.31697667,25.05442269,4
625090,3908419,35.31374671,25.37768638,1
642046,3908421,35.31149628,25.56415253,22
623536,3908429,35.31403038,25.36059748,70
609165,3908433,35.3157417,25.20254258,25
595691.19,3908441.96,35.31720556,25.05434448,2
642784.94,3908453,35.31167932,25.57228378,8.1
595793.03,3908483.1,35.31756668,25.05546948,6
604208.7,3908485.1,35.31674126,25.14803579,95
599546,3908490,35.3172615,25.09675065,4
601098.79,3908495.38,35.31715388,25.11383083,15
595760.55,3908497.85,35.31770278,25.05511394,1.5
599582.4,3908498.28,35.31733252,25.09715203,8
607001.1,3908507.3,35.31664588,25.17875214,122
621750.13,3908507.58,35.31495816,25.3409685,85
621510.324,3908511.266,35.31502061,25.33833166,28
595759.1,3908533.1,35.31802071,25.05510212,78
608826.715,3908540.97,35.31675199,25.19883626,8
621473.94,3908546.76,35.31534499,25.33793678,46
595740.91,3908549.5,35.31817031,25.05490396,1.5
641959,3908551,35.31268042,25.56321839,24
641433,3908565,35.31288126,25.5574366,37
642288,3908566,35.3127688,25.56683887,16
595797,3908569,35.31834073,25.05552321,25
598471,3908571,35.31809842,25.08493614,2.5
615356,3908574,35.3163164,25.27065407,102
642187,3908577,35.31288233,25.56573012,20
562134,3908579,35.32109641,24.68521908,11
599591.7,3908579.1,35.31806021,25.09726417,61.5
595781.24,3908594.2,35.31856943,25.05535281,2
642378,3908602,35.31308045,25.56783482,17.6
626934.906,3908606.256,35.3152018,25.39800493,3
603752.877,3908608.335,35.31789974,25.14303781,2.3
595849.94,3908616.81,35.31876667,25.05611113,4
595860.25,3908620.62,35.31880003,25.05622499,2
595742,3908622,35.31882382,25.05492444,16
642425,3908627,35.31329909,25.56835601,18
595871.27,3908629.67,35.31888056,25.05634726,2
595902.54,3908633.39,35.31891109,25.05669166,2
596833.03,3908642.13,35.3189,25.06692774,3
595746.63,3908642.21,35.31900558,25.05497773,1.5
604547,3908643,35.31812936,25.15177694,90
641538,3908643,35.31356944,25.55860473,17.6
601000,3908647,35.31853077,25.11276294,6
616038,3908658,35.31699457,25.27816693,35
642293,3908658,35.31359733,25.56690985,15
615764,3908665,35.31708949,25.27515432,4
595913.76,3908670.79,35.31924719,25.05681946,1.5
642417,3908676,35.3137419,25.56827657,16
608440.7,3908677.3,35.31802303,25.19460862,16.5
597744,3908687,35.31921569,25.0769534,44
595889.56,3908690.26,35.31942504,25.05655555,3
642521,3908696,35.31390733,25.5694237,15
643178,3908717,35.31400261,25.5766522,57.85
642073,3908727,35.3142506,25.56450255,16
596498,3908743,35.31984185,25.06325444,1.5
615652.44,3908753.62,35.31790131,25.27393985,58
595740.91,3908767.91,35.32013937,25.05492954,2
642435,3908773,35.31461364,25.56849139,15.5
600564,3908777,35.3197468,25.10798319,4
642274.75,3908780.04,35.31469995,25.56673037,13
621450,3908780.2,35.31745225,25.33770815,11
600874.1,3908788.93,35.31982304,25.11139563,6
544858,3908791,35.32393559,24.49517226,37
601189.3,3908797.28,35.3198664,25.11486372,13
595802.28,3908800.25,35.32042503,25.05560838,2
618029.6,3908806,35.31809519,25.30009282,66
601009.21,3908818.06,35.32007199,25.11288538,5
642299,3908820,35.31505667,25.56700399,10.3
614107,3908821,35.31868663,25.2569514,100
543147,3908822,35.32429072,24.47634979,56
596349,3908822,35.32056846,25.06162478,3
606759,3908832,35.31959899,25.17613169,101
595927.6,3908840.18,35.32077297,25.05699157,5
642327.74,3908846.26,35.31528927,25.56732461,12
596008,3908849,35.32084475,25.057877,3.3
621451,3908874,35.31829768,25.33773307,13.5
641490,3908885,35.31575754,25.55811873,26
641783,3908891,35.31577005,25.5613419,18
641783,3908892,35.31577906,25.56134207,16
600652.33,3908895.97,35.32081043,25.10896942,7
642527,3908902,35.31576326,25.56952556,19.5
544553,3908919,35.32510341,24.4918237,1
544553,3908919,35.32510341,24.4918237,70
619679,3908929,35.31900755,25.31825178,52
595867.74,3908936.82,35.32164998,25.05634445,5
594917,3908942,35.32178759,25.04588686,13.1
595953.9,3908950.45,35.32176457,25.05729381,4
595403,3908953,35.3218404,25.05123418,21.5
642265,3908956,35.31628736,25.56665375,7
596116.2,3908963.2,35.32186389,25.05908061,7.5
642277,3908973,35.31643888,25.56678867,6.6
641769,3908976,35.31653819,25.56120266,14
597909.94,3908976.48,35.32180917,25.07881334,41
641971.47,3908986,35.31659956,25.56343098,11.5
617044.31,3908989.75,35.31986767,25.28928229,42.5
642931,3908995,35.31654376,25.57398458,19.25
641735.45,3908995.72,35.31672071,25.56083713,10
642322,3908997,35.3166488,25.56728771,6
616500,3909000,35.32002377,25.28329695,28
642369,3909008,35.31674124,25.56780649,10.5
642672,3909009,35.316707,25.57113878,11.2
608815,3909013,35.3210086,25.19877021,8
643119,3909015,35.3166971,25.57605552,18
641588,3909021,35.31696949,25.55921997,13
641948,3909025,35.31695442,25.56317965,12.3
643213,3909026,35.31678277,25.57709116,40
642770,3909032,35.3169003,25.57222051,13.8
642751,3909033,35.31691203,25.57201174,14
642726,3909037,35.31695166,25.57173751,8
642714,3909039,35.3169714,25.57160589,9.45
642779,3909039,35.31696211,25.5723207,15
618635,3909043,35.32015986,25.30678572,30
642841,3909044,35.31699831,25.57300339,12.3
583141,3909046,35.32377639,24.91635707,390.4
625259,3909065,35.31954877,25.37964389,40
539196,3909068,35.32667226,24.43289302,5
642192,3909068,35.31730728,25.56587042,6
642191,3909069,35.31731644,25.5658596,5
600662.32,3909075.64,35.32242919,25.10910143,4
608031.23,3909084.35,35.32173699,25.19015862,18
596035.96,3909097.91,35.32308609,25.0582138,2.5
621302.38,3909099.53,35.32034879,25.33613193,9
600999.14,3909111.53,35.32271871,25.11281086,15
619888,3909112,35.32063212,25.32057732,48
562221,3909117,35.32594174,24.68621716,347
642841,3909118,35.31766531,25.57301631,10.5
620001,3909120,35.32069066,25.32182136,49
617069,3909121,35.32104795,25.28957264,30
610423,3909124,35.3218326,25.21647215,127
642092,3909124,35.31782628,25.56478043,1
617328.44,3909124.44,35.32104849,25.29242672,60
641658,3909127,35.317915,25.56000813,9
608798.08,3909132.63,35.32208891,25.19860002,6
458883,3909140,35.32725619,23.54924244,3
626221,3909147,35.32016674,25.39023699,5
610428.6,3909152,35.3220844,25.21653753,125
642093,3909155,35.31810556,25.56479681,6.4
596895.9,3909155.3,35.32352031,25.0676801,3
642970,3909165,35.31807048,25.57444316,11
642097,3909173,35.31826723,25.56484393,6
642973.77,3909178.6,35.31819252,25.574487,17
611309,3909192,35.32234716,25.22622689,1.5
611280.7,3909203.5,35.32245399,25.22591717,75
617248.1,3909205.7,35.32179046,25.29155471,43
562476,3909208,35.32674627,24.68902955,11
621610,3909214,35.32134324,25.33953237,50
623565.09,3909214.47,35.32110731,25.36103605,35
641519.827,3909215.221,35.31872979,25.55850385,8.2
622825,3909216,35.32121247,25.35289622,60
616705,3909218,35.32196501,25.28558283,62.5
641550,3909222,35.31878661,25.55883685,13
610438,3909233,35.32281356,25.21665187,118
641679,3909248,35.31900267,25.56026002,6
614250,3909250,35.3225376,25.25858416,45
622500,3909250,35.32155891,25.34932671,63
642985,3909255,35.31887955,25.57462385,10.85
622304.9,3909262.8,35.32169822,25.34718275,150
622925.87,3909264.62,35.32163833,25.35401297,45
610399,3909266,35.32311537,25.21622734,116
613683.9,3909266.25,35.32274875,25.25235968,35
608833,3909283,35.32344068,25.19900413,5
621924,3909305,35.32212524,25.34299957,51
653108,3909313,35.3179011,25.68595689,263.4
608920,3909323,35.32379178,25.19996644,4
608758,3909334,35.32390862,25.19818594,4
596099.35,3909334.3,35.32521113,25.05893889,2
544467,3909343,35.32893029,24.49090064,20
544546.2,3909343.3,35.32892945,24.49177205,103
595293,3909350,35.32543004,25.05007045,12
622263.67,3909370.2,35.32267143,25.34674532,94
653562,3909372,35.31836314,25.69096042,231
621967,3909378,35.32277804,25.34348341,45
608752.88,3909378.26,35.32430818,25.19813551,3
621251.69,3909398.39,35.32304902,25.33561871,25
614461.48,3909414.75,35.32399854,25.26093337,43
622091.61,3909414.99,35.32309625,25.34485952,46
596194.84,3909424.67,35.32601664,25.05999996,4
608520,3909432,35.324818,25.19558099,4
602453,3909435,35.3254866,25.12884375,7
618594,3909445,35.3237886,25.30639306,30
609120,3909451,35.32492384,25.20218347,20
594941,3909462,35.32647333,25.04621126,38
622877,3909464,35.32344164,25.35350541,57
614035,3909473,35.32457248,25.2562504,17
612965,3909484,35.32479337,25.24448226,68
623284,3909488,35.32360779,25.35798565,150
616221.06,3909500.59,35.32456895,25.28030005,40
621866,3909501,35.32389916,25.34239084,45
598371.63,3909505.84,35.3265361,25.08395561,5
616139.45,3909518.43,35.32473927,25.27940491,12
596079.34,3909529.43,35.32697223,25.0587417,4
613880.86,3909536.44,35.32516199,25.25456375,10
543139,3909541,35.33077402,24.47629979,34
621910,3909543,35.32427239,25.34288107,50
596276.84,3909548.8,35.32712781,25.06091663,3
596452.84,3909552.6,35.32714506,25.06285321,2
614134.76,3909554.29,35.32529389,25.25735907,60
617848.66,3909561.98,35.32493144,25.29821167,37
614074,3909564,35.32538837,25.25669208,32
616076,3909565,35.32516647,25.2787136,3
618717.25,3909592.97,35.32510783,25.30777021,22
606028,3909594,35.32654641,25.16819,90
546268,3909604,35.33120153,24.51073087,70
614195,3909615,35.32583428,25.25803017,17
595732.99,3909615.4,35.32778059,25.05494167,0.5
609467.86,3909634.17,35.326537,25.20603443,10
621035,3909639,35.3252443,25.33327093,20
602701.45,3909646.05,35.3273637,25.13160328,5
657428,3909654,35.32030264,25.7335271,207.65
618013.187,3909655.624,35.32575616,25.3000349,10
600341.8,3909660.9,35.32773775,25.10564757,6
615661,3909662,35.32608909,25.27416247,30
596469.71,3909664.19,35.32814946,25.06305196,1.5
616473,3909669,35.32605773,25.28309526,6
622169,3909669,35.32537653,25.34574869,20
618190.008,3909679.715,35.3259524,25.30198334,18
621782,3909680,35.325523,25.34149357,29
622000,3909680,35.32549637,25.34389143,8
579125,3909688,35.32989134,24.87223976,7
616291,3909694,35.32630433,25.28109687,30
597608,3909695,35.32831646,25.0755778,10
614391.76,3909699.38,35.3265724,25.2602063,18
619255.6,3909699.5,35.32600395,25.31370732,80
622017,3909714,35.32580078,25.3440835,49
591052,3909714.33,35.32911086,25.00345721,3
604744.97,3909714.33,35.32776675,25.1540917,4
565440,3909737,35.33132561,24.7216811,28
621886,3909738,35.32603314,25.34264615,36
596670.29,3909743.3,35.32884324,25.06526788,6
622402,3909767,35.32623139,25.34832621,30
578802,3909774,35.33069229,24.86869449,1.5
596284,3909774,35.32915738,25.06102193,8
608851,3909778,35.32790112,25.19926803,0.5
579039,3909782,35.33074566,24.8713027,10
592573,3909807,35.32980629,25.0202005,337.6
596475,3909807,35.32943643,25.06312702,2
542473,3909808,35.3332101,24.46898586,82
596212,3909835,35.32971427,25.06023703,3
596213,3909835,35.32971417,25.06024803,15
616079.36,3909838.73,35.32763367,25.27878942,6
616180.49,3909840.65,35.3276392,25.27990212,9
605212.29,3909840.67,35.32885653,25.1592487,15
595133.17,3909841.35,35.32987502,25.04836942,3
613728.64,3909846.84,35.32797753,25.25293255,17
621251,3909850,35.32712013,25.33567808,5
623238,3909853,35.32690372,25.3575347,46.5
595778.2,3909854.9,35.32993543,25.05546708,8
610207.9,3909863.3,35.3285211,25.21420583,45
615290,3909874,35.32804315,25.27011145,21
596585.88,3909881.18,35.33009446,25.06435558,2
621210,3909890,35.32748569,25.33523303,2
546453,3909892,35.33378969,24.51278278,10
596789,3909900,35.33024443,25.06659236,3
608800.04,3909901.1,35.32901642,25.19872384,5
